Code_geo,nom_projet,nom_rue,nb_unites,unites_typ,hlm_famill,hlm_pa,hlm_autres,projettype,type_prog,an_orig,an_effect,arrond,villelie,qr,localisati,aired_id,longitude,latitude,xnad83,ynad83
"661",Bloomfield,Bloomfield,"14",logement,"0","0","0",SHDM,Autres,"1993",,Villeray–Saint-Michel–Parc-Extension,,"11",Aire de diffusion,"24661615",-73.644411540192905,45.532884858288703,293520.774180824810173,5043673.321439459919930
"662",C.h. De Castelnau-Casgrain,Casgrain,"6",logement,"0","0","0",Coop,Autres,"1994","2008",Villeray–Saint-Michel–Parc-Extension,,"12",Aire de diffusion,"24661521",-73.621361206599104,45.534148237740197,295321.326682014041580,5043810.742280159145594
"663",Maison Champlain II (Coloniale),Coloniale,"2",logement,"0","0","0",SHDM,Autres,"1985",,Le Plateau-Mont-Royal,,"35",Aire de diffusion,"24661957",-73.582125721383605,45.519443587247800,298384.063985985529143,5042172.716873699799180
"664",Maison Champlain II (De Gaspé),De Gaspé,"2",logement,"0","0","0",SHDM,Autres,"1985",,Le Plateau-Mont-Royal,,"34",Aire de diffusion,"24661434",-73.592709495110498,45.525345476872403,297557.981442777323537,5042829.499088549986482
"665",Decelles,Decelles,"32",logement,"0","0","0",SHDM,Autres,"1990",,Côte-des-Neiges–Notre-Dame-de-Grâce,,"42",Aire de diffusion,"24661315",-73.633028716774803,45.506440140058899,294404.958226589544211,5040732.962236889638007
"666",Fielding,Fielding,"14",logement,"0","0","0",SHDM,Autres,"1992",,Côte-des-Neiges–Notre-Dame-de-Grâce,,"45",Aire de diffusion,"24660839",-73.648037474359597,45.464399663349496,293223.546266759862192,5036063.049983278848231
"667",Fielding,Fielding,"14",logement,"0","0","0",SHDM,Autres,"1992",,Côte-des-Neiges–Notre-Dame-de-Grâce,,"45",Aire de diffusion,"24660839",-73.648037474359597,45.464399663349496,293223.546266759862192,5036063.049983278848231
"668",Fielding,Fielding,"14",logement,"0","0","0",SHDM,Autres,"1992",,Côte-des-Neiges–Notre-Dame-de-Grâce,,"45",Aire de diffusion,"24660838",-73.651161120669101,45.463424304798203,292979.074914795171935,5035955.113278769887984
"669",Fielding,Fielding,"14",logement,"0","0","0",SHDM,Autres,"1992",,Côte-des-Neiges–Notre-Dame-de-Grâce,,"45",Aire de diffusion,"24660838",-73.651161120669101,45.463424304798203,292979.074914795171935,5035955.113278769887984
"670",Fielding,Fielding,"14",logement,"0","0","0",SHDM,Autres,"1992",,Côte-des-Neiges–Notre-Dame-de-Grâce,,"45",Aire de diffusion,"24660838",-73.651161120669101,45.463424304798203,292979.074914795171935,5035955.113278769887984
"671",Fielding,Fielding,"14",logement,"0","0","0",SHDM,Autres,"1992",,Côte-des-Neiges–Notre-Dame-de-Grâce,,"45",Aire de diffusion,"24660838",-73.651161120669101,45.463424304798203,292979.074914795171935,5035955.113278769887984
"672",Henri-Julien (4588-98),Henri-Julien,"6",logement,"0","0","0",SHDM,Autres,"1985",,Le Plateau-Mont-Royal,,"34",Aire de diffusion,"24661425",-73.585213118816398,45.523441946114303,298143.337698335351888,5042617.309206290170550
"673",Henri-Julien (4558-68),Henri-Julien,"9",logement,"0","0","0",SHDM,Autres,"1984",,Le Plateau-Mont-Royal,,"34",Aire de diffusion,"24661425",-73.585213118816398,45.523441946114303,298143.337698335351888,5042617.309206290170550
